date,price,month,year,day_of_week,100414,100415,100416,100442,100448,100458,100462,100467,100476,101448
2022-11-24,1592.7581001967,11,2022,3,1595.5625621477,1587.0153205321,1596.9158369845,1586.8892264293,1598.7660139759,1602.8490442552,1585.08215865,1605.7898725768,1613.0629082022,1598.1171283299
2022-11-25,1634.7364528136,11,2022,4,1634.0915007945,1628.3451892398,1638.1613206065,1629.4197143084,1641.9119104373,1646.4002845391,1627.8276110014,1648.1637632812,1655.2108479033,1641.4151489533
2022-11-26,1559.7901625951,11,2022,5,1558.9668371397,1554.88564004,1563.2544669476,1556.3855790337,1567.135436012,1572.1175795065,1554.9734716668,1571.9172494059,1578.2117221324,1566.7906153737
2022-11-27,1496.8911655217,11,2022,6,1494.5360916667,1491.5914705741,1499.822936099,1493.2810790667,1503.9960805537,1508.7029219936,1492.0813531668,1508.7928919158,1514.9715510076,1503.5778239645
2022-11-28,1485.210216632,11,2022,0,1479.3911472446,1478.9724426775,1487.1140264378,1481.702603304,1492.9658466213,1497.6393792315,1480.6368861454,1497.3320343586,1503.0950555466,1492.7769830837
2022-11-29,1380.1416363128,11,2022,1,1379.6835460379,1376.0211903473,1385.3106053138,1377.2505503495,1385.4254935545,1391.6271518841,1376.3189861915,1385.981609019,1397.5945055668,1386.440273495
2022-11-30,1451.7376565208,11,2022,2,1452.7143212387,1444.8411703778,1454.2267944495,1444.4461437906,1457.5520221885,1460.1940617989,1441.6837735334,1466.4220400984,1478.5753368015,1456.492018548
2022-12-01,1507.469433448,12,2022,3,1503.6470207428,1501.1905885016,1509.933864758,1503.1306368285,1515.0031122215,1519.4360632169,1502.0083642389,1519.3914780745,1525.7015928379,1514.8582820464
2022-12-02,1480.0922375828,12,2022,4,1477.2579783269,1471.416842673,1482.1995420623,1473.179251524,1487.0028761415,1489.2432779633,1471.9478682281,1495.0594289064,1500.788501094,1485.8037449584
2022-12-03,1642.4975764608,12,2022,5,1646.4574523129,1634.0162011447,1646.7736787139,1633.767361372,1648.1483879839,1650.6101385443,1632.0221134182,1658.2600606354,1664.864592881,1646.6876480377
2022-12-04,1685.0848322592,12,2022,6,1681.3241767459,1676.1246032861,1687.4561682708,1677.4484573343,1692.2363772083,1695.1265535222,1676.2662509235,1701.3684275362,1707.917147149,1690.8652894173
2022-12-05,1739.5648532292,12,2022,0,1738.9175147333,1729.5830871818,1742.535707126,1729.4693830765,1746.0334498862,1748.0677835667,1727.9687643802,1757.249002507,1764.4317234939,1744.5127432179
2022-12-06,1701.946464366,12,2022,1,1695.747986841,1691.2300908616,1703.284672835,1693.1188006186,1709.246354136,1711.4824935257,1691.894207964,1719.7529846189,1727.1064708853,1707.7561323862
2022-12-07,1690.4167895034,12,2022,2,1689.9522025394,1681.4322034935,1693.2418242673,1681.3524313648,1696.8013772129,1698.8816030129,1679.7928746662,1707.6945392583,1715.1700632907,1695.1624627389
2022-12-08,1701.2952053111,12,2022,3,1715.1566384892,1697.9246138562,1707.6833782485,1689.6247419809,1705.318307093,1706.3585560026,1687.1850261378,1718.6781868005,1727.044965488,1703.2151714528
2022-12-09,1661.8071552892,12,2022,4,1669.7527233427,1653.7458575844,1666.9025817367,1651.4572906796,1666.2399304737,1667.5435055179,1649.3516672802,1678.0749127164,1685.4069906614,1664.4466467576
2022-12-10,1596.371423174,12,2022,5,1590.6664849288,1587.5892614511,1598.014450104,1589.2238586853,1603.5963738283,1606.0822060287,1588.2960254707,1611.8840047396,1617.9710591449,1602.5122193126
2022-12-11,1576.3232307159,12,2022,6,1574.517435072,1570.1541117367,1581.7455770036,1572.4536659832,1585.8175608657,1589.4069259179,1571.8500564214,1591.5990053362,1596.6552338309,1585.2494424784
2022-12-12,1524.9457913035,12,2022,0,1522.079338896,1518.7654238215,1527.8013384136,1520.3162769224,1537.3312443031,1537.8680830459,1519.1159542677,1548.1284368528,1553.687448245,1535.4817802768
2022-12-13,1525.341089874,12,2022,1,1522.8378120779,1519.6336845961,1528.4261901381,1521.5356812083,1536.8869761131,1538.3199976277,1520.3225689016,1547.1293117155,1552.6707055033,1535.275686674
2022-12-14,1489.7508955944,12,2022,2,1485.3717821337,1482.8236240779,1492.3103032228,1486.1995188457,1501.9577363206,1503.3989948382,1485.1262351929,1511.7934850445,1517.1605503552,1500.5514489386
2022-12-15,1528.962789994,12,2022,3,1523.4796737698,1520.6647532411,1531.558247655,1526.3982844584,1541.6412382781,1543.3562392643,1525.2498595838,1551.184943414,1556.5951494253,1540.193302188
2022-12-16,1639.7316732398,12,2022,4,1635.8298009821,1633.9015949799,1642.9719491259,1636.2945038209,1653.0149697648,1654.6290879912,1635.2723906257,1663.1642507875,1669.0749206806,1651.6917988179
2022-12-17,1730.2013437591,12,2022,5,1739.617881408,1726.471634281,1737.2209164907,1725.2826875221,1740.5597053408,1742.4143082936,1723.2921465538,1753.2569902361,1760.0370534118,1738.4558926528
2022-12-18,1641.1922163558,12,2022,6,1634.112364707,1634.1123643185,1643.9932177418,1639.5482236237,1648.8872007413,1655.2819343289,1639.0847439004,1650.8374778122,1656.9240057763,1649.3807203418
2022-12-19,1617.9389441861,12,2022,0,1612.7277500483,1611.1319071162,1620.3268376375,1613.4657288492,1624.3145770658,1629.0108785387,1612.5431127493,1629.073134645,1636.0255815169,1624.0932695103
2022-12-20,1577.8155905612,12,2022,1,1582.7953557852,1572.9454793994,1582.7238104549,1572.2292706956,1583.0002699198,1586.4132011584,1570.367322834,1589.4563587267,1596.954870593,1582.4520235662
2022-12-21,1647.5167614324,12,2022,2,1639.1717584882,1639.1717582283,1649.0518735184,1643.2308426925,1655.8759417843,1660.101012621,1642.1794125114,1660.8621232101,1667.9255824321,1655.5279957969
2022-12-22,1647.7858618362,12,2022,3,1644.5014243048,1644.5014129907,1651.7632712354,1647.022454277,1655.1690098687,1662.7711622964,1645.9704361231,1654.3837402126,1662.3157850362,1656.514721038
2022-12-23,1608.4811795494,12,2022,4,1605.1086739795,1605.1086731979,1612.1026098675,1607.9988365988,1614.9192254068,1622.7059182988,1606.9108479175,1614.0537835106,1621.3383308809,1616.2293591714
2022-12-24,1848.9913423678,12,2022,5,1853.6052011244,1849.2498619422,1856.4609864571,1850.074389171,1854.6248094218,1865.4227684961,1849.1104748346,1850.921160503,1859.5394712523,1856.7890434476
2022-12-25,1860.8418525357,12,2022,6,1858.5479966422,1858.5479992021,1866.2384803141,1862.0615084973,1868.021301428,1878.8061382798,1861.1856895661,1864.4975485105,1873.8618332823,1870.2252968243
2022-12-26,1704.7969628355,12,2022,0,1707.2773194125,1702.0940089738,1710.5329325893,1704.0291286698,1711.4782925075,1719.3940472755,1702.4638631122,1711.3134636047,1720.3478678874,1712.7218371184
2022-12-27,1548.9541520762,12,2022,1,1550.6260949624,1547.9127680789,1554.2170507938,1548.9583680572,1555.0537808034,1562.7140423244,1547.866020257,1553.8960884843,1561.5519953125,1556.3835339327
2022-12-28,1578.2177686232,12,2022,2,1573.8313040417,1573.8313039897,1582.0285730874,1578.479051213,1585.4873142329,1593.0228376845,1577.7352304242,1583.6921621709,1591.1823019084,1587.1148260513
2022-12-29,1600.9611632723,12,2022,3,1593.678707733,1593.6787084615,1604.1774427932,1602.2376348821,1609.1138425262,1617.1576450745,1601.3590333477,1606.5924764634,1613.8992445639,1610.7316445233
2022-12-30,1467.8408583206,12,2022,4,1462.6034035912,1462.6034046962,1470.8958452552,1467.7069931934,1475.1623501116,1481.6876507128,1466.8437665725,1473.8022819654,1480.7576322588,1476.4625819643
2022-12-31,1435.1501910482,12,2022,5,1435.1852323109,1433.4455465612,1439.599555739,1434.8978101881,1441.0900382349,1447.9481209319,1433.9593099027,1439.9008512116,1446.8332945481,1442.4209425996
2023-01-01,1470.2513765947,1,2023,6,1470.4359719841,1470.4359714231,1475.7504942687,1474.0680506841,1476.9182156013,1486.4597498944,1473.4813063863,1471.4991854065,1478.129327313,1479.0313568803
2023-01-02,1569.2033462429,1,2023,0,1569.9025633694,1569.9025634607,1574.9305477485,1572.5759485585,1576.2664510356,1586.0973459932,1571.7984612635,1571.1485026886,1578.6759989865,1578.5207242708
2023-01-03,1570.7144768853,1,2023,1,1575.8113515523,1571.2963032589,1577.2238760629,1571.7387636106,1576.1750739106,1584.7420276697,1570.4704642355,1573.2890916286,1581.4332969101,1578.0287038901
2023-01-04,1527.6844756286,1,2023,2,1532.3276001887,1525.2747355065,1532.9782913035,1525.0436026588,1533.1956256239,1538.5792770112,1523.5461335524,1536.1999746768,1543.336448582,1533.4069291849
2023-01-05,1465.2020544844,1,2023,3,1467.6857589704,1464.1343926729,1470.0766876035,1463.6078967676,1470.5682197846,1476.9364619251,1462.6843277853,1471.1846239508,1476.5613197315,1471.4923988782
2023-01-06,1437.8876368737,1,2023,4,1441.9151056574,1436.4043464259,1442.899768381,1435.4775354585,1442.7363633287,1448.4938258522,1434.2553552993,1444.3734824238,1449.730725525,1443.4539338151
2023-01-07,1378.4256097813,1,2023,5,1380.9826839011,1380.6105244432,1384.2430233034,1381.1012935966,1383.6158607455,1392.8544665861,1380.6566219558,1378.0232005817,1383.2179791545,1386.0255005894
2023-01-08,1437.8156953657,1,2023,6,1445.6089406236,1441.1190166296,1445.2045076515,1440.0601545208,1442.3475070558,1452.0943123028,1439.1131844807,1436.9776287842,1442.6256687069,1444.8775702394
2023-01-09,1523.4159476468,1,2023,0,1532.5181348834,1525.1978568713,1531.1705208206,1524.2974564665,1527.4543055985,1536.9213022978,1522.9772879235,1523.2367899419,1529.370730778,1530.0363272907
2023-01-10,1597.6106163773,1,2023,1,1604.7880491743,1597.6363722235,1604.6691722296,1597.189926464,1602.0868669571,1610.935426615,1595.6274519845,1598.6601077127,1604.9847757678,1604.7525041528
2023-01-11,1572.196916892,1,2023,2,1584.9465682327,1573.0974481161,1580.4864415773,1570.2411805188,1574.8215937086,1582.9906026119,1568.3073105263,1572.9743104673,1579.5462890809,1577.0658027536
2023-01-12,1547.2477646604,1,2023,3,1551.9068047618,1547.6593380797,1553.358815171,1546.5750542235,1551.6914033155,1560.4210176843,1545.4330836821,1548.595059555,1554.796523471,1554.0707000508
2023-01-13,1582.1024773412,1,2023,4,1588.0929537241,1582.6773878965,1588.8196322966,1581.7623213598,1586.630638389,1595.9757118261,1580.6220909571,1583.0625933457,1589.3208961894,1589.232555688
2023-01-14,1629.120064976,1,2023,5,1639.4750836545,1631.0485675285,1637.369754332,1629.0293209208,1633.2733158318,1643.2571154402,1627.6229511645,1629.303655366,1635.7587586009,1636.0830767908
2023-01-15,1629.8193473535,1,2023,6,1631.7229339515,1624.3682705814,1633.9203257952,1623.4412259657,1629.3138600313,1637.7761115652,1622.2272290717,1627.7026569769,1634.0180153274,1631.4821287833
2023-01-16,1558.4600720774,1,2023,0,1557.3786677377,1555.5666059012,1562.4661241544,1556.1950147375,1564.8013240652,1571.7349563089,1555.2036189769,1564.6222498997,1570.5013152134,1566.322361881
2023-01-17,1453.6768829003,1,2023,1,1456.0687139662,1450.6078736854,1457.8458552886,1450.4369429583,1459.124573946,1464.4540878317,1448.9123905923,1461.4261796692,1468.591452369,1459.8618295151
2023-01-18,1454.7921826187,1,2023,2,1458.9209196268,1452.610030038,1459.459440083,1451.394214012,1459.7386121001,1465.035161232,1449.8330801221,1462.1145851984,1469.5152901953,1460.373804045
2023-01-19,1558.1889354377,1,2023,3,1557.2511966288,1554.7993503993,1561.9489881923,1554.9536103994,1563.8956607795,1569.9320750056,1553.9646987009,1565.8906268447,1573.662939182,1564.5882121839
2023-01-20,1564.4529655023,1,2023,4,1563.3153318337,1560.2552110854,1567.8719847567,1560.0755018108,1570.1225445908,1575.3867610062,1558.8602079585,1572.7331121477,1580.8593276683,1570.735870994
2023-01-21,1619.7350579906,1,2023,5,1625.6641307966,1617.8872784489,1625.5326620852,1616.4666906271,1624.3864217486,1630.603074714,1614.8254665396,1626.6258146161,1634.9751170948,1624.8913447568
2023-01-22,1577.2313890433,1,2023,6,1573.4586867423,1573.4586877153,1580.6775805727,1576.4468067961,1584.1181887879,1591.1029406963,1575.5710530079,1584.1756711257,1591.6424185845,1584.8539013961
2023-01-23,1638.0143079336,1,2023,0,1647.8067494267,1636.1716551978,1644.6566662316,1632.9626609695,1641.9171158642,1647.1452723252,1630.9597143905,1646.1142482166,1655.1177308784,1641.9918820293
2023-01-24,1618.7821241227,1,2023,1,1630.1447580876,1617.7610333838,1625.8665731526,1613.9070863444,1621.8354566548,1627.3181298209,1611.9492969196,1626.0018277504,1634.9646965865,1622.0774205802
2023-01-25,1649.9608966345,1,2023,2,1660.8793290555,1648.774740016,1657.0179664817,1645.0032712373,1653.4189473884,1659.0298109971,1643.1275205935,1657.403213579,1666.4090271424,1653.7108014672
2023-01-26,1665.4089301827,1,2023,3,1673.356335079,1664.0122104655,1671.7912617381,1661.5678875383,1669.7193091654,1676.0926799639,1659.8455190326,1672.8756120157,1681.8790119517,1670.1884424811
2023-01-27,1733.8776511207,1,2023,4,1742.7061852824,1732.8672165883,1740.947828978,1730.1803611825,1738.1138532412,1745.2237865577,1728.6220720382,1740.335490362,1748.7317871779,1738.6512811662
2023-01-28,1803.4441035975,1,2023,5,1788.473406828,1788.4734097218,1802.4356338834,1794.9718166175,1812.8681538036,1814.5883980482,1794.2631679256,1824.2050157462,1829.8441313068,1810.6013109474
2023-01-29,1900.2792323019,1,2023,6,1888.0197730411,1887.6111575872,1900.1582388741,1890.6766934953,1910.0322262782,1911.9468829619,1889.9741222465,1922.7763042168,1929.1766820641,1907.5598317048
2023-01-30,1594.3602988466,1,2023,0,1603.1976177537,1592.8001388027,1600.7256189171,1589.9128018974,1598.5545991988,1603.9690519734,1587.9617155892,1602.2753680453,1611.2087624803,1598.9523180004
2023-01-31,1403.7513740151,1,2023,1,1412.1325530097,1401.8611617388,1409.6814764765,1401.5331934459,1408.121088383,1413.3896672814,1399.5333961849,1410.5950693605,1418.2304997333,1408.2842286819
2023-02-01,1430.5732864376,2,2023,2,1441.5613085744,1430.6835468597,1437.4799385052,1428.6618588279,1435.0985579365,1440.9510331604,1426.5198947506,1434.8327081554,1442.8097398903,1435.9572257944
2023-02-02,1449.3281802113,2,2023,3,1461.1125340342,1448.4465441505,1456.8428189781,1449.1899028507,1455.058299283,1461.8041770569,1446.6497203951,1453.7069299029,1461.4487866979,1456.1861734071
2023-02-03,1639.8865201051,2,2023,4,1648.8045304553,1639.1919586145,1646.8392253649,1638.6716185859,1645.4001553447,1652.4395925707,1636.3351910086,1645.2423345195,1654.8369179713,1646.1971463755
2023-02-04,1749.5226422744,2,2023,5,1759.8361535035,1749.5186845366,1757.2399462316,1748.1753006242,1756.189199491,1763.6056187792,1745.7276129376,1755.3924272967,1765.5293795293,1757.0460440862
2023-02-05,1576.8870934976,2,2023,6,1579.8391876306,1576.3557427177,1582.3908217802,1577.1944347572,1584.4097613697,1591.6847378144,1575.5695014222,1582.3810099604,1591.1470125915,1585.2861288221
2023-02-06,1502.2237554862,2,2023,0,1513.5705471404,1502.0204906836,1509.5439838067,1500.2717665709,1507.0310306967,1512.975401775,1498.038488664,1507.135675368,1515.6561774011,1507.587937556
2023-02-07,1432.2440968092,2,2023,1,1441.9936128905,1431.2173419636,1439.108839708,1431.2516169758,1437.3920275138,1443.5932042205,1429.1119371094,1436.3868885537,1443.7698448177,1438.2810357943
2023-02-08,1469.3310662234,2,2023,2,1473.8524269349,1468.326207474,1475.0762212758,1469.0154996673,1475.7834975467,1482.6638642463,1467.5575656794,1473.1850141998,1479.8890272471,1477.000986898
2023-02-09,1543.7595611367,2,2023,3,1555.3622125233,1543.7010555688,1551.3386384175,1542.1946164791,1548.7380724659,1555.3071649952,1539.9573373192,1548.1122852184,1556.3050234268,1549.6387057429
2023-02-10,1536.3237085644,2,2023,4,1549.140925314,1535.8642236813,1544.1323486492,1534.5891361199,1540.0800660769,1547.2566241058,1532.1992103243,1540.3424636839,1548.8549125657,1541.3304051505
2023-02-11,1561.2072295831,2,2023,5,1563.5198177259,1559.4801811739,1566.4557312431,1561.3088643383,1566.9705621873,1575.3243132086,1559.8747763812,1564.4258136517,1572.138262355,1568.7146659292
2023-02-12,1531.7002631507,2,2023,6,1528.9307441682,1528.9307435591,1535.6498184676,1532.2672316995,1538.0569724758,1546.406518133,1531.3839785263,1534.9529975139,1542.3521822004,1539.7528553048
2023-02-13,1590.9375006027,2,2023,0,1602.3438556054,1589.5954932979,1598.6354427598,1588.819591478,1594.0975980526,1601.7802833816,1586.7852765127,1593.6770689734,1601.7834094622,1595.4681047074
2023-02-14,1461.9841329279,2,2023,1,1476.9672552987,1462.7492419324,1470.4143028672,1461.2500092202,1464.0312958519,1471.7693130547,1458.9644704569,1463.5258425207,1471.2477982198,1465.4174787756
2023-02-15,1452.70816574,2,2023,2,1464.9527868513,1453.0030487418,1460.447815655,1451.6496236782,1455.0667952406,1462.5441848214,1449.9186043636,1454.3424225416,1461.7840854862,1456.2910437484
2023-02-16,1451.1404971071,2,2023,3,1462.8339781237,1451.6055819007,1458.823011993,1450.8189809732,1454.5594340422,1462.2049667701,1449.0661262732,1452.2108081149,1459.1825741732,1455.861475756
2023-02-17,1457.6352174468,2,2023,4,1468.3283317699,1457.9876451052,1464.984932293,1457.0289063758,1460.6506874203,1468.6117803618,1455.2943780586,1459.3175976945,1466.6698219788,1462.137725832
2023-02-18,1566.7795185157,2,2023,5,1569.2266448396,1566.4175937283,1572.4054885687,1567.4778842114,1571.9169226285,1580.9349018401,1566.384658194,1568.6120951489,1576.0100466266,1573.9052290188
2023-02-19,1557.9980192166,2,2023,6,1557.4303181478,1557.4303181327,1562.9325920639,1559.6143931816,1564.9609655472,1574.1081618746,1558.611164689,1561.4677136913,1569.1597509427,1567.1328584944
2023-02-20,1596.1984824159,2,2023,0,1614.8441347598,1598.6946478304,1606.0971915677,1595.2312552191,1599.0357823551,1607.1966059896,1592.6850572935,1598.8008436694,1607.5641241815,1600.5098103922
2023-02-21,1442.7811119609,2,2023,1,1452.8979008191,1443.4423401367,1450.0804672649,1443.7098872555,1447.2359880747,1455.0652744343,1441.8422908593,1445.5266172486,1453.0634215461,1448.5914288662
2023-02-22,1519.767282326,2,2023,2,1524.9922752468,1520.3591993185,1526.2392215156,1520.7587389243,1525.2345709987,1533.8964740593,1519.5651485356,1522.1867224354,1529.535794114,1527.1867264816
2023-02-23,1563.0614800008,2,2023,3,1556.4729331583,1553.3226582844,1563.7964668716,1555.5548192536,1571.6026948016,1572.6911563118,1554.4029814653,1582.5950424063,1587.9711394115,1569.2508217068
2023-02-24,1598.0384357104,2,2023,4,1595.7548883842,1595.5938147739,1602.1914341937,1597.7815215753,1605.8635608052,1613.1778395176,1596.8636656048,1605.1341471951,1612.1335851159,1606.8083631845
2023-02-25,1663.2480354429,2,2023,5,1661.7723005349,1661.3413728833,1667.8495233337,1663.560469636,1671.5886610606,1679.320339778,1662.5693476942,1670.5023249298,1677.7856393853,1672.3927980794
2023-02-26,1523.5089649156,2,2023,6,1525.0347247017,1521.7855455725,1528.2925491893,1522.8111233699,1530.06738694,1537.0476347325,1521.5417604092,1529.9592559483,1536.9706327881,1530.8555192095
2023-02-27,1645.1641133478,2,2023,0,1659.4255931523,1646.5615481009,1654.1253528092,1644.2605322044,1649.8351830749,1657.7490661756,1642.0937866077,1647.6893455645,1656.2006437267,1651.132476179
2023-02-28,1678.6240924579,2,2023,1,1695.878296737,1680.9133803695,1688.4894471017,1677.8743668291,1682.7949495037,1690.8987313546,1675.4656399668,1681.0378393594,1689.822877987,1683.9013980677
2023-03-01,1722.6090965525,3,2023,2,1739.7044585343,1721.1845391118,1732.2599824454,1717.3439782093,1726.2950560336,1731.9505012723,1714.7037055101,1729.0803391935,1739.7601230377,1726.8196123584
2023-03-02,1618.7816347466,3,2023,3,1630.6820373487,1618.1159457511,1626.9727557622,1616.0691133472,1623.5206968276,1629.8439803913,1614.0455973134,1624.3040174761,1633.8647513123,1624.2713882271
2023-03-03,1601.8010479648,3,2023,4,1613.2279814948,1600.5427209584,1610.0050378113,1598.4460598611,1606.0874158838,1612.5974908627,1596.4549281596,1607.7130219301,1617.2173492394,1607.362171015
2023-03-04,1606.0629199093,3,2023,5,1615.0741396193,1605.7947185479,1613.7083286522,1604.7957576073,1611.0010518677,1618.5279091021,1603.0027081801,1610.9930105044,1620.3417440773,1612.2265063341
2023-03-05,1689.219451369,3,2023,6,1694.5330930312,1688.6192788195,1696.0806700217,1688.780138362,1695.4115476236,1703.6513242074,1687.2664997353,1694.6160093791,1704.2524974521,1696.6064536812
2023-03-06,1463.6437519594,3,2023,0,1476.9814449366,1463.5069517731,1471.6800685883,1460.7194848283,1466.9863507906,1472.9505388865,1458.4926677034,1468.7800453816,1477.9004537999,1467.7955050191
2023-03-07,1444.8309654667,3,2023,1,1463.0896089545,1445.7429285494,1454.2734183307,1441.5220179533,1447.3069559762,1453.0589135305,1438.9406010662,1449.6079913917,1458.7421053271,1448.0432787288
2023-03-08,1397.5557631504,3,2023,2,1403.9058503685,1397.5098168013,1403.9242161209,1397.1102854794,1402.1150605193,1409.0609865786,1395.8112606407,1401.2406115716,1409.0190776302,1403.1472451257
2023-03-09,1467.898403057,3,2023,3,1477.6090193638,1467.4466862836,1475.1020844227,1466.0028391945,1472.3522797574,1478.8228733424,1464.0916304127,1472.8838380056,1481.6917699551,1473.4156461286
2023-03-10,1436.1566945523,3,2023,4,1450.184628819,1437.2176043362,1444.6078074916,1434.3775919123,1439.3960488615,1445.9258734969,1432.3025270353,1440.0165202026,1448.7413505331,1440.3946059097
2023-03-11,1418.4247857756,3,2023,5,1429.1552445393,1420.4263252748,1425.9245650159,1417.8895409026,1422.404386588,1429.768789033,1416.4557811963,1421.7557725439,1429.9894400695,1423.4531096499
2023-03-12,1448.4184131859,3,2023,6,1450.7990407819,1439.4482419233,1451.0057777241,1437.9780876068,1453.8526811821,1452.8515621679,1436.2956955085,1468.4143746138,1475.1210840412,1450.733117748
2023-03-13,1427.298559761,3,2023,0,1439.3106765072,1427.5228626301,1434.7842157501,1425.5808790361,1431.6371880497,1440.02698319,1422.9557451852,1431.6084752794,1440.1290994236,1433.3132727727
2023-03-14,1424.435978052,3,2023,1,1436.7505632329,1424.7891945132,1432.1922866304,1422.7358399685,1428.2244569483,1436.851898805,1420.1193781982,1428.4863933976,1437.4487948074,1430.184370909
2023-03-15,1388.2883164463,3,2023,2,1396.1373351368,1387.7480818848,1396.8173985476,1386.8681958034,1392.0611661275,1401.0135122521,1385.1521277328,1391.1388038387,1399.2128348431,1393.838660582
2023-03-16,1413.5663285325,3,2023,3,1419.0781702624,1413.74864851,1419.8159605747,1414.0571344971,1419.093995785,1429.3362535469,1412.3316041113,1416.2824275952,1423.5390732918,1421.540580457
2023-03-17,1424.9077595321,3,2023,4,1430.2333098763,1421.7609854614,1429.7785758598,1420.5880231042,1430.1869452103,1436.2220148172,1418.373399209,1434.4874817976,1442.0974591174,1430.7925896266
2023-03-18,1558.6895067506,3,2023,5,1568.4732646204,1556.5831067986,1565.3807629089,1554.971980207,1563.8281044701,1570.8331414646,1552.3142837744,1568.4031369538,1576.6834201635,1564.2393478588
2023-03-19,1515.0928281096,3,2023,6,1523.0371781041,1512.2537334896,1520.7908635879,1510.8291456125,1520.392442389,1526.5128911558,1508.1803778482,1526.0180193222,1534.5862545894,1520.3901348027
2023-03-20,1619.455029893,3,2023,0,1619.7943648678,1614.0257572223,1623.2149183812,1614.2555710788,1627.2773046891,1633.5407450826,1611.7941568159,1633.0260450193,1642.088084738,1627.4851160541
2023-03-21,1541.3018748657,3,2023,1,1539.9718652369,1534.3928416616,1544.8698872479,1537.5600925408,1549.0105080624,1555.619292192,1535.4784451839,1553.0046281787,1560.7459391183,1549.4505029282
2023-03-22,1596.5858155517,3,2023,2,1599.270789786,1593.539156812,1602.9110690824,1597.2197065294,1603.0716519926,1611.8656979051,1596.0828183293,1601.0538919113,1609.8282295443,1604.5665247337
2023-03-23,1679.0668921535,3,2023,3,1681.8443175781,1674.7670098911,1687.210766795,1678.7651730481,1685.8329553209,1694.2933651959,1677.6450608682,1685.1725124783,1693.9864339132,1686.7491227695
2023-03-24,1634.9726776183,3,2023,4,1636.6939765048,1630.7912748806,1640.9228054451,1634.9147793786,1641.9098577126,1650.0618897466,1633.5393097246,1641.37910559,1650.2230454906,1643.0268322621
2023-03-25,1728.9914912907,3,2023,5,1729.4605277073,1724.2803587752,1733.8972859922,1725.5123142824,1737.0916550197,1743.2712843692,1724.1578185467,1741.3085627897,1749.8993478068,1737.1219734103
2023-03-26,1621.2031094121,3,2023,6,1621.2741743665,1616.8702417635,1625.9824081037,1618.0375056918,1627.9986933104,1633.964343756,1616.9869833649,1632.1026606211,1640.62085956,1627.8975347527
2023-03-27,1704.8447160388,3,2023,0,1714.0825411868,1703.2799965208,1714.5868379876,1702.6446909488,1709.7480485966,1718.3226915843,1699.8848152633,1709.060362351,1718.0302721082,1711.0692492708
2023-03-28,1595.8571664177,3,2023,1,1605.0403983355,1596.9734999731,1603.4146487468,1597.9130884334,1602.1672571887,1610.653573107,1595.5538151886,1597.496039722,1603.2737200955,1604.3609898494
2023-03-29,1480.4983174551,3,2023,2,1491.0496067634,1483.7056764729,1487.5445886811,1482.3884415381,1490.3344634085,1497.9612564326,1480.0524966125,1484.5711624042,1491.5635272143,1491.9598067067
2023-03-30,1455.0351212112,3,2023,3,1465.8948196658,1458.7335026782,1462.317675767,1457.507884715,1464.4053415317,1471.8852076042,1455.2984167984,1458.1622237335,1464.9597539693,1465.9747709864
2023-03-31,1531.0634955184,3,2023,4,1541.793717738,1535.0037900603,1538.6355605558,1533.6892654622,1538.169760332,1547.4012598375,1531.7581414822,1533.6725176567,1540.9958624637,1540.3186842628
2023-04-01,1462.8196632293,4,2023,5,1287.9397755883,1432.265233723,1430.8132752826,1457.1991574123,1503.9826302846,1505.5182221198,1468.3295236383,1511.549150396,1516.6120267269,1501.8776313717
2023-04-02,1341.0000184206,4,2023,6,1340.714037361,1331.5432210862,1343.5596058219,1337.0650228099,1347.7926774231,1349.9014124254,1335.240242085,1355.4238345098,1359.9490306958,1345.957558562
2023-04-03,1427.4718136046,4,2023,0,1437.7275283736,1426.3417449557,1435.2096046031,1430.0895962797,1432.4130307545,1440.8674429307,1428.0851145564,1429.3785522787,1435.1767291727,1433.5093368996
2023-04-04,1370.3612820024,4,2023,1,1377.2128998182,1367.4299151929,1378.4662140087,1371.2116319883,1373.4836510567,1381.1757399832,1369.1985254946,1372.3612549647,1378.042917467,1373.9479965132
2023-04-05,1418.5615886482,4,2023,2,1428.4738306912,1419.2361756562,1426.0775609133,1423.8591618767,1424.8560816487,1435.0078505826,1421.8388895594,1419.2454244544,1424.2878576849,1426.5822545152
2023-04-06,1433.688185138,4,2023,3,1443.7370838522,1434.5714186797,1441.1937614853,1439.2179216981,1440.2099896451,1450.9244195995,1437.1635152562,1434.2935157057,1439.2946766039,1442.0696368188
2023-04-07,1444.1770887335,4,2023,4,1448.325917803,1441.0091072287,1450.2215509611,1449.1103295611,1452.0221648502,1462.106409292,1447.0964747948,1446.658168438,1451.9341494047,1454.0006092644
2023-04-08,1518.1235320182,4,2023,5,1522.8685259816,1512.253152131,1522.5282792975,1516.4565634253,1525.9068130563,1530.5886391863,1514.0526965237,1531.0843681732,1536.3617170818,1524.7149973202
2023-04-09,1381.8609012328,4,2023,6,1390.7428680491,1381.9805839827,1388.6033429098,1385.8387609347,1389.2732099743,1398.1412446588,1383.7407459579,1384.5198273116,1390.0665645684,1390.5572953828
2023-04-10,1591.6029903333,4,2023,0,1601.5808773604,1591.0534221475,1599.74859314,1596.9472215835,1606.8835884362,1614.3539803492,1593.7641691704,1596.5695810179,1603.4568760116,1607.3524034474
